priref,lref,path,width,height,megapixels,soort,is_color,sitter_count,sitter_ids,date,objectcat,artist_name
39531,9726642,D:\thesis\images\9726642.jpg,500,438,0.219,black and white photograph,False,1,113857,1603,painting,Meester van het Portret van Adie Lambertsz.
39532,9726641,D:\thesis\images\9726641.jpg,500,438,0.219,black and white photograph,False,1,118767,1603,painting,Meester van het Portret van Adie Lambertsz.
39541,10730446,D:\thesis\images\10730446.jpg,1444,1796,2.593,photograph,False,1,133904,1600,painting,Anoniem
39542,10732016,D:\thesis\images\10732016.jpg,1817,2060,3.743,photograph,False,1,118965,1620,painting,Anoniem
39578,10721774,D:\thesis\images\10721774.jpg,2646,3391,8.973,photograph,False,1,122109,1800,drawing (visual work),"Bohres, Theodorus"
39580,10721760,D:\thesis\images\10721760.jpg,2692,3530,9.503,photograph,False,1,122110,1810,drawing (visual work),"Bohres, Theodorus"
39616,9726616,D:\thesis\images\9726616.jpg,500,438,0.219,black and white photograph,False,1,113915,1600,painting,Anoniem
39623,9260228,D:\thesis\images\9260228.jpg,3708,4355,16.148,black and white photograph,False,1,113065,1550,painting,"Key, Willem"
39634,9726614,D:\thesis\images\9726614.jpg,500,438,0.219,black and white photograph,False,1,142359,1609,painting,"Ravesteyn, Jan van"
39641,9726611,D:\thesis\images\9726611.jpg,500,438,0.219,black and white photograph,False,1,134838,1619,painting,"Moreelse, Paulus"
39642,9726610,D:\thesis\images\9726610.jpg,500,438,0.219,black and white photograph,False,1,116422,1650,painting,Anoniem
39644,9726608,D:\thesis\images\9726608.jpg,500,438,0.219,black and white photograph,False,1,116422,1650,painting,Anoniem
39645,9726609,D:\thesis\images\9726609.jpg,500,438,0.219,black and white photograph,False,1,116423,1650,painting,Anoniem
39648,9726606,D:\thesis\images\9726606.jpg,500,438,0.219,black and white photograph,False,1,207924,1600,painting,Anoniem
39649,9726604,D:\thesis\images\9726604.jpg,500,438,0.219,black and white photograph,False,1,114556,1680,painting,"Werff, Pieter van der"
39651,9261644,D:\thesis\images\9261644.jpg,500,438,0.219,black and white photograph,False,1,119943,1623,painting,"Arondeaulx, Justinus"
39657,9195305,D:\thesis\images\9195305.jpg,2195,3186,6.993,black and white photograph,False,1,121315,1602,painting,"Schooten, Joris van"
39688,10729375,D:\thesis\images\10729375.jpg,1755,2101,3.687,photograph,False,1,145065,1708,painting,"Valkenburg, Dirk"
39691,9636630,D:\thesis\images\9636630.jpg,2552,3343,8.531,black and white photograph,False,1,120088,1601,painting,"Ketel, Cornelis"
39699,9204303,D:\thesis\images\9204303.jpg,3167,4178,13.232,digital color photograph,True,1,114039,1608,painting,"Maes, Evert van der"
39702,9636624,D:\thesis\images\9636624.jpg,2416,2626,6.344,black and white photograph,False,1,202798,1562,painting,"Ketel, Cornelis"
39707,9726584,D:\thesis\images\9726584.jpg,500,438,0.219,brown photograph,False,1,16994,1601,painting,"Wtewael, Joachim"
39709,10732018,D:\thesis\images\10732018.jpg,1863,2490,4.639,photograph,False,1,118966,1624,painting,Anoniem
39710,10732019,D:\thesis\images\10732019.jpg,1800,2295,4.131,photograph,False,1,118966,1624,painting,Anoniem
39713,9726578,D:\thesis\images\9726578.jpg,500,438,0.219,black and white photograph,False,1,142376,1600,painting,"Ravesteyn, Jan van"
39719,9726619,D:\thesis\images\9726619.jpg,500,438,0.219,black and white photograph,False,1,116951,1500,painting,Anoniem
39752,9726561,D:\thesis\images\9726561.jpg,446,500,0.223,brown photograph,False,1,140991,1502,painting,Anoniem
39837,9726490,D:\thesis\images\9726490.jpg,500,438,0.219,brown photograph,False,1,13833,1731,painting,"Troost, Cornelis"
39838,9726487,D:\thesis\images\9726487.jpg,500,438,0.219,black and white photograph,False,1,13833,1733,painting,"Troost, Cornelis"
39845,9747135,D:\thesis\images\9747135.jpg,500,438,0.219,black and white photograph,False,1,110970,1643,painting,"Lesire, Paulus"
39901,10642018,D:\thesis\images\10642018.jpg,404,500,0.202,digital image,True,1,104385,1530,painting,"Holbein, Hans (II)"
39902,9725696,D:\thesis\images\9725696.jpg,640,560,0.358,black and white photograph,False,1,133331,1663,painting,"Netscher, Caspar"
39903,9726553,D:\thesis\images\9726553.jpg,500,438,0.219,black and white photograph,False,1,104385,1500,painting,"Holbein, Hans (II)"
39911,9657709,D:\thesis\images\9657709.jpg,500,438,0.219,color reproduction,True,1,121204,1600,drawing (visual work),"Goltzius, Hendrick"
39984,9613916,D:\thesis\images\9613916.jpg,500,438,0.219,black-and-white reproduction,False,1,125380,1669,drawing (visual work),"Langevelt, Rutger van"
40034,9504757,D:\thesis\images\9504757.jpg,500,438,0.219,black and white photograph,False,1,122811,1658,painting,"Borch, Gerard ter (II)"
40068,9323792,D:\thesis\images\9323792.jpg,501,477,0.239,BD/Digital Collection,False,1,107771,1663,painting,"Saftleven, Cornelis"
40093,9747641,D:\thesis\images\9747641.jpg,500,438,0.219,black and white photograph,False,1,112023,1530,painting,Anoniem
40099,9791911,D:\thesis\images\9791911.jpg,500,438,0.219,black and white photograph,False,1,137461,1500,painting,Anoniem
40116,9747633,D:\thesis\images\9747633.jpg,500,438,0.219,black and white photograph,False,1,109813,1638,painting,"Honthorst, Gerard van"
40117,9747631,D:\thesis\images\9747631.jpg,500,438,0.219,black and white photograph,False,1,110515,1625,painting,Anoniem
40120,9747630,D:\thesis\images\9747630.jpg,500,438,0.219,black and white photograph,False,1,102496,1625,painting,Anoniem
40122,9747629,D:\thesis\images\9747629.jpg,500,438,0.219,black and white photograph,False,1,110510,1636,painting,"Mierevelt, Michiel van"
40123,9725725,D:\thesis\images\9725725.jpg,500,438,0.219,black and white photograph,False,1,110510,1636,painting,"Mierevelt, Michiel van"
40126,9747623,D:\thesis\images\9747623.jpg,500,438,0.219,black and white photograph,False,1,207925,1633,painting,Anoniem
40131,9747622,D:\thesis\images\9747622.jpg,500,438,0.219,black and white photograph,False,1,120135,1629,painting,Anoniem
40148,10723620,D:\thesis\images\10723620.jpg,5025,6756,33.949,photograph,False,1,119174,1625,painting,Anoniem
40149,9747620,D:\thesis\images\9747620.jpg,2513,3224,8.102,black and white photograph,False,1,119111,1650,painting,Anoniem
40150,9747619,D:\thesis\images\9747619.jpg,2467,3291,8.119,black and white photograph,False,1,119103,1630,painting,Anoniem
40151,10723769,D:\thesis\images\10723769.jpg,6681,8228,54.971,black and white photograph,False,1,118894,1645,painting,Anoniem
40153,10723770,D:\thesis\images\10723770.jpg,5121,6732,34.475,black and white photograph,False,1,118894,1645,painting,Anoniem
40154,10721718,D:\thesis\images\10721718.jpg,5046,6608,33.344,black and white photograph,False,1,117609,1649,painting,Anoniem
40155,10723772,D:\thesis\images\10723772.jpg,5041,6828,34.42,black and white photograph,False,1,117609,1625,painting,Anoniem
40156,10721811,D:\thesis\images\10721811.jpg,1864,2548,4.749,black and white photograph,False,1,115778,1625,painting,Anoniem
40157,10721812,D:\thesis\images\10721812.jpg,1296,1638,2.123,black and white photograph,False,1,115779,1625,painting,Anoniem
40162,9747611,D:\thesis\images\9747611.jpg,500,438,0.219,black and white photograph,False,1,207927,1634,painting,Anoniem
40163,9747789,D:\thesis\images\9747789.jpg,500,438,0.219,black and white photograph,False,1,207926,1634,painting,Anoniem
40203,10727373,D:\thesis\images\10727373.jpg,1402,2003,2.808,photograph,False,1,110621,1627,painting,Anoniem
40207,10727372,D:\thesis\images\10727372.jpg,1396,1985,2.771,photograph,False,1,110632,1673,painting,"Bisschop, Jacobus"
40208,9747794,D:\thesis\images\9747794.jpg,500,438,0.219,black and white photograph,False,1,101560,1645,painting,"Flinck, Govert"
40209,10732397,D:\thesis\images\10732397.jpg,1260,1548,1.95,photograph,False,1,108661,1631,painting,"Bol, Ferdinand"
40212,9747797,D:\thesis\images\9747797.jpg,500,438,0.219,black and white photograph,False,1,101566,1625,painting,Anoniem
40218,9747798,D:\thesis\images\9747798.jpg,500,438,0.219,black and white photograph,False,1,120020,1638,painting,"Mierevelt, Michiel van"
40248,9747869,D:\thesis\images\9747869.jpg,500,438,0.219,black and white photograph,False,1,111134,1628,painting,"Moreelse, Paulus"
40251,9204350,D:\thesis\images\9204350.jpg,3221,3544,11.415,digital color photograph,True,1,110742,1639,painting,"Ravesteyn, Jan van"
40254,10723983,D:\thesis\images\10723983.jpg,1412,1996,2.818,photograph,False,1,110742,1657,painting,"Calraet, Abraham van"
40255,10723984,D:\thesis\images\10723984.jpg,1416,1984,2.809,photograph,False,1,110619,1657,painting,"Calraet, Abraham van"
40257,9747874,D:\thesis\images\9747874.jpg,500,438,0.219,black and white photograph,False,1,110744,1640,painting,"Honthorst, Gerard van"
40258,9747875,D:\thesis\images\9747875.jpg,500,438,0.219,black and white photograph,False,1,108191,1642,painting,"Honthorst, Gerard van"
40265,9160855,D:\thesis\images\9160855.jpg,2211,3113,6.883,color reproduction,True,1,13534,1655,painting,"Fruijtiers, Philip"
40269,10635162,D:\thesis\images\10635162.jpg,4837,6400,30.957,BD/Digital Collection,False,1,119088,1639,painting,"Sandrart, Joachim von (I)"
40272,10635166,D:\thesis\images\10635166.jpg,4815,6400,30.816,BD/Digital Collection,False,1,119089,1639,painting,"Sandrart, Joachim von (I)"
40274,10635164,D:\thesis\images\10635164.jpg,4850,6400,31.04,BD/Digital Collection,False,1,206773,1639,painting,"Sandrart, Joachim von (I)"
40276,10635168,D:\thesis\images\10635168.jpg,4862,6400,31.117,BD/Digital Collection,False,1,206772,1641,painting,"Sandrart, Joachim von (I)"
40277,10728573,D:\thesis\images\10728573.jpg,441,500,0.221,black and white photograph,False,1,142872,1640,painting,Anoniem
40370,9747806,D:\thesis\images\9747806.jpg,500,438,0.219,black and white photograph,False,1,120052,1627,painting,Anoniem
40401,9748018,D:\thesis\images\9748018.jpg,500,438,0.219,black and white photograph,False,1,111523,1625,painting,"Palamedes, Anthonie"
40408,9748019,D:\thesis\images\9748019.jpg,500,438,0.219,black and white photograph,False,1,120054,1643,painting,"Grebber, Pieter de"
40410,9748020,D:\thesis\images\9748020.jpg,500,438,0.219,black and white photograph,False,1,7022,1644,painting,"Backer, Jacob Adriaensz."
40411,9747859,D:\thesis\images\9747859.jpg,394,501,0.197,black and white photograph,False,1,204492,1600,painting,"Heemskerck, Maarten van"
40412,9748030,D:\thesis\images\9748030.jpg,500,438,0.219,black and white photograph,False,1,102042,1644,painting,Anoniem
40419,9748026,D:\thesis\images\9748026.jpg,500,438,0.219,black and white photograph,False,1,111308,1626,painting,Anoniem
40423,9747861,D:\thesis\images\9747861.jpg,500,438,0.219,black and white photograph,False,1,122162,1500,painting,Anoniem
40435,10719936,D:\thesis\images\10719936.jpg,443,501,0.222,photograph,False,1,111301,1635,painting,Anoniem
40447,9748031,D:\thesis\images\9748031.jpg,427,501,0.214,black and white photograph,False,1,203330,1625,painting,Anoniem
40448,9748032,D:\thesis\images\9748032.jpg,428,500,0.214,black and white photograph,False,1,203332,1625,painting,Anoniem
40461,9748050,D:\thesis\images\9748050.jpg,500,438,0.219,black and white photograph,False,1,105855,1600,painting,Anoniem
40462,10743129,D:\thesis\images\10743129.jpg,1900,2388,4.537,BD/RKD/1818 - IB/XVIIB,False,1,102389,1644,painting,"Verspronck, Johannes Cornelisz."
40539,9613971,D:\thesis\images\9613971.jpg,500,438,0.219,black and white photograph,False,1,102500,1604,drawing (visual work),"Venne, Adriaen van de"
40547,9748038,D:\thesis\images\9748038.jpg,500,438,0.219,black and white photograph,False,1,110921,1625,painting,"Wieringa, Harmen Willems"
40579,9748046,D:\thesis\images\9748046.jpg,500,438,0.219,black and white photograph,False,1,141027,1635,painting,"Geest, Wybrand de (I)"
40581,9748047,D:\thesis\images\9748047.jpg,500,438,0.219,black and white photograph,False,1,137852,1635,painting,Anoniem
40582,9282938,D:\thesis\images\9282938.jpg,640,560,0.358,black and white photograph,False,1,205217,1635,painting,Anoniem
40591,11119353,D:\thesis\images\11119353.jpg,2868,3434,9.849,digital image,True,1,102500,1634,painting,"Mierevelt, Michiel van"
40595,9748058,D:\thesis\images\9748058.jpg,500,438,0.219,black and white photograph,False,1,138531,1633,painting,"Soutman, Pieter"
40597,9748060,D:\thesis\images\9748060.jpg,500,438,0.219,black and white photograph,False,1,135070,1646,painting,"Geest, Wybrand de (I)"
40599,9748059,D:\thesis\images\9748059.jpg,500,438,0.219,black and white photograph,False,1,110897,1646,painting,"Geest, Wybrand de (I)"
40621,9748075,D:\thesis\images\9748075.jpg,500,438,0.219,black and white photograph,False,1,110990,1645,painting,Anoniem
40623,9748077,D:\thesis\images\9748077.jpg,500,438,0.219,black and white photograph,False,1,110996,1625,painting,Anoniem
40624,9748078,D:\thesis\images\9748078.jpg,500,438,0.219,black and white photograph,False,1,108146,1625,painting,"Helst, Bartholomeus van der"
40637,9792130,D:\thesis\images\9792130.jpg,500,438,0.219,black and white photograph,False,1,105085,1500,painting,Anoniem
40638,9792129,D:\thesis\images\9792129.jpg,500,438,0.219,black and white photograph,False,1,105086,1500,painting,Anoniem
40645,9748085,D:\thesis\images\9748085.jpg,398,500,0.199,black and white photograph,False,1,103948,1644,painting,Anoniem
40660,9748087,D:\thesis\images\9748087.jpg,500,438,0.219,black and white photograph,False,1,111843,1631,painting,Anoniem
40726,10727262,D:\thesis\images\10727262.jpg,458,501,0.229,photograph,False,1,121675,1642,painting,"Hennekyn, Paulus"
40727,9748091,D:\thesis\images\9748091.jpg,500,438,0.219,black and white photograph,False,1,100204,1645,painting,Anoniem
40733,9748092,D:\thesis\images\9748092.jpg,500,438,0.219,black and white photograph,False,1,112504,1645,painting,Anoniem
40736,9748093,D:\thesis\images\9748093.jpg,500,438,0.219,black and white photograph,False,1,111897,1641,painting,Anoniem
40742,10734193,D:\thesis\images\10734193.jpg,1392,1733,2.412,photograph,False,1,117608,1645,painting,"Loonen, Theodor van"
40764,9748511,D:\thesis\images\9748511.jpg,500,438,0.219,black and white photograph,False,1,142549,1625,painting,"Geest, Wybrand de (I)"
40767,9748513,D:\thesis\images\9748513.jpg,500,438,0.219,black and white photograph,False,1,142865,1635,painting,Anoniem
40768,9748514,D:\thesis\images\9748514.jpg,500,438,0.219,black and white photograph,False,1,125,1711,drawing (visual work),"Richter, Christian (1678-1732)"
40769,9748515,D:\thesis\images\9748515.jpg,500,438,0.219,black and white photograph,False,1,104280,1646,painting,"Jansz. de Stomme, Jan"
40770,9748516,D:\thesis\images\9748516.jpg,500,438,0.219,black and white photograph,False,1,104538,1645,painting,"Jansz. de Stomme, Jan"
40780,9748520,D:\thesis\images\9748520.jpg,500,438,0.219,black and white photograph,False,1,104380,1650,painting,"Sorgh, Hendrick Martensz."
40788,10727066,D:\thesis\images\10727066.jpg,1921,2313,4.443,BD/RKD/1818 - IB/XVIIB,False,1,104380,1600,painting,Anoniem
40849,9239685,D:\thesis\images\9239685.jpg,3880,5041,19.559,black and white photograph,False,1,121392,1549,painting,"Mor, Antonis"
40899,9239705,D:\thesis\images\9239705.jpg,3892,5177,20.149,black and white photograph,False,1,107446,1555,painting,"Mor, Antonis"
40902,9239703,D:\thesis\images\9239703.jpg,3076,3881,11.938,black and white photograph,False,1,116552,1549,painting,"Mor, Antonis"
40911,9748543,D:\thesis\images\9748543.jpg,500,438,0.219,black and white photograph,False,1,120078,1648,painting,"Harings, Matthijs"
40913,9748550,D:\thesis\images\9748550.jpg,500,438,0.219,black and white photograph,False,1,104589,1635,painting,Anoniem
40914,9748552,D:\thesis\images\9748552.jpg,500,438,0.219,black and white photograph,False,1,112500,1643,painting,Anoniem
40918,9748554,D:\thesis\images\9748554.jpg,500,438,0.219,black and white photograph,False,1,121912,1628,painting,"Vliet, Willem van der"
40919,9748555,D:\thesis\images\9748555.jpg,500,438,0.219,black and white photograph,False,1,120080,1643,painting,"Nason, Pieter"
40920,10732165,D:\thesis\images\10732165.jpg,460,501,0.23,BD/RKD/1818 - IB/XVIIB,False,1,120082,1642,painting,"Backer, Jacob Adriaensz."
40921,10732164,D:\thesis\images\10732164.jpg,2032,2333,4.741,BD/RKD/1818 - IB/XVIIB,False,1,104694,1645,painting,"Bailly, David"
40922,10723094,D:\thesis\images\10723094.jpg,6787,7990,54.228,black and white photograph,False,1,100196,1649,painting,"Vaillant, Wallerant"
40923,10723657,D:\thesis\images\10723657.jpg,5190,6091,31.612,black and white photograph,False,1,120087,1649,painting,"Vaillant, Wallerant"
40949,9239708,D:\thesis\images\9239708.jpg,3590,4496,16.141,black and white photograph,False,1,11195,1558,painting,"Mor, Antonis"
40970,9239714,D:\thesis\images\9239714.jpg,3043,5127,15.601,black and white photograph,False,1,117982,1550,painting,"Mor, Antonis"
40972,9239719,D:\thesis\images\9239719.jpg,3509,4612,16.184,black and white photograph,False,1,116551,1562,painting,"Mor, Antonis"
